buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm
1996,147.98,일반,제2종근린생활,법인,,,"183,000",6,3,2025,중개거래,서울 중구,,2*,제3종일반주거,93.2,11140,중구,,개인,묵정동
2006,5.47,집합,판매,개인,,,"12,000",19,3,2025,직거래,,,193-2,일반상업,,11140,중구,,개인,신당동
2001,80.63,집합,제2종근린생활,개인,,,"105,000",17,3,2025,중개거래,서울 중구,1,200,제3종일반주거,,11140,중구,,개인,중림동
1969,54.55,집합,제1종근린생활,개인,25.03.25,O,"9,900",6,3,2025,중개거래,서울 중구,,217-92,일반상업,,11140,중구,지분,개인,신당동
2022,177.95,집합,제2종근린생활,개인,,,"213,000",2,3,2025,중개거래,서울 영등포구,,145-2,일반상업,,11140,중구,,법인,광희동1가
2022,86.37,집합,제2종근린생활,개인,,,"127,000",2,3,2025,중개거래,서울 영등포구,,145-2,일반상업,,11140,중구,,법인,광희동1가
2002,3.77,집합,기타,개인,,,700,17,3,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2002,5.64,집합,기타,개인,,,900,17,3,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2003,43.4,집합,제1종근린생활,개인,,,"33,000",18,3,2025,직거래,,,20-1,일반상업,,11140,중구,,개인,을지로5가
2022,193.75,집합,제2종근린생활,개인,,,"260,000",2,3,2025,중개거래,서울 영등포구,,145-2,일반상업,,11140,중구,,법인,광희동1가
2022,86.37,집합,제2종근린생활,개인,25.03.19,O,"127,000",17,3,2025,중개거래,서울 영등포구,,145-2,일반상업,,11140,중구,,법인,광희동1가
2022,177.95,집합,제2종근린생활,개인,25.03.19,O,"260,000",17,3,2025,중개거래,서울 영등포구,,145-2,일반상업,,11140,중구,,법인,광희동1가
1986,9.09,집합,판매,개인,,,"3,000",10,3,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1986,9.75,집합,판매,개인,25.04.09,O,"3,000",10,3,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1986,9.62,집합,판매,개인,25.04.10,O,"3,000",10,3,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
2014,547.71,일반,숙박,법인,,,"684,000",14,3,2025,직거래,,,5**,일반상업,178.6,11140,중구,,개인,남대문로5가
1986,10.54,집합,판매,개인,,,"3,000",10,3,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1986,9.82,집합,판매,개인,,,"3,000",10,3,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1985,27.78,집합,업무,개인,,,"31,500",13,3,2025,중개거래,서울 중구,16,75-95,일반상업,,11140,중구,,개인,서소문동
1996,3.9,집합,판매,법인,,,"20,000",12,3,2025,직거래,,,204-48,일반상업,,11140,중구,,개인,신당동
2007,23.33,집합,업무,법인,,,"18,000",7,3,2025,직거래,,,78,일반상업,,11140,중구,,개인,저동2가
2007,23.33,집합,업무,법인,,,"18,000",7,3,2025,직거래,,,78,일반상업,,11140,중구,,개인,저동2가
2006,3.98,집합,판매,법인,,,"13,700",11,3,2025,중개거래,서울 강동구,10,105,일반상업,,11140,중구,,개인,을지로7가
2009,86.48,집합,업무,개인,,,"67,000",11,3,2025,중개거래,서울 중구,3,306,일반상업,,11140,중구,,법인,충무로4가
1999,3.88,집합,판매,개인,,,"19,000",8,3,2025,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
2023,16.44,집합,숙박,개인,,,"27,700",9,3,2025,중개거래,서울 중구,12,43-1,일반상업,,11140,중구,,개인,필동1가
2002,20.25,집합,제1종근린생활,개인,,,"15,000",7,3,2025,중개거래,서울 중구,1,844,제3종일반주거,,11140,중구,,개인,신당동
2002,3.77,집합,판매,법인,,,500,6,3,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2002,3.77,집합,판매,법인,,,"1,000",6,3,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2008,3.65,집합,판매,개인,,,"1,000",6,3,2025,직거래,,,18-21,일반상업,,11140,중구,,개인,을지로6가
1985,40.84,집합,제2종근린생활,개인,,,"111,100",21,2,2025,직거래,,,75-95,일반상업,,11140,중구,지분,개인,서소문동
2017,53369.33,일반,업무,법인,,,"66,200,000",27,2,2025,직거래,,,1**,중심상업,2991.5,11140,중구,,법인,저동1가
1965,203.76,일반,제2종근린생활,법인,,,"699,000",24,2,2025,중개거래,서울 중구,,6*,제1종일반주거,538.8,11140,중구,,개인,필동3가
1986,1439.75,일반,제2종근린생활,법인,,,"1,020,000",26,2,2025,중개거래,서울 강남구,,3**,제2종일반주거,544,11140,중구,,개인,신당동
2003,15.94,집합,숙박,개인,,,"14,300",19,2,2025,중개거래,서울 중구,8,32,일반상업,,11140,중구,,개인,을지로6가
2005,187.92,집합,판매,개인,,,"120,000",19,2,2025,중개거래,서울 중구,,62-7,일반상업,,11140,중구,,개인,만리동1가
2007,3.97,집합,판매,개인,25.03.17,O,"3,800",21,2,2025,중개거래,서울 서초구,,21-31,일반상업,,11140,중구,,개인,을지로6가
,155.37,일반,제2종근린생활,개인,26.01.09,O,"80,000",17,2,2025,직거래,,,7*,일반상업,39.67,11140,중구,,개인,인현동1가
,13.76,집합,판매,개인,,,"3,260",25,2,2025,직거래,,,120-3,일반상업,,11140,중구,,개인,충무로4가
1956,62.8,일반,제1종근린생활,개인,,,"320,000",21,2,2025,직거래,,,3*,일반상업,37.4,11140,중구,,개인,남창동
,59.52,일반,제2종근린생활,법인,,,"158,000",21,2,2025,중개거래,서울 중구,,*,일반상업,57.4,11140,중구,,개인,충무로4가
1986,10.16,집합,판매,개인,,,"2,300",28,2,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1985,27.78,집합,업무,개인,,,"30,500",21,2,2025,중개거래,"서울 도봉구, 서울 중구",14,75-95,일반상업,,11140,중구,,개인,서소문동
1985,27.78,집합,업무,법인,,,"31,500",26,2,2025,중개거래,서울 중구,,75-95,일반상업,,11140,중구,,개인,서소문동
1969,3267.6,일반,교육연구,법인,,,"1,600,000",7,2,2025,중개거래,서울 강남구,,5*,일반상업,272.4,11140,중구,,법인,충무로3가
1980,6.2,집합,판매,개인,,,"15,000",18,2,2025,중개거래,서울 중구,,772,일반상업,,11140,중구,,개인,신당동
1980,3.61,집합,판매,개인,,,"8,500",21,2,2025,직거래,,,51-1,일반상업,,11140,중구,,개인,남창동
2023,16.29,집합,숙박,개인,,,"27,500",28,2,2025,중개거래,서울 중구,15,43-1,일반상업,,11140,중구,,개인,필동1가
2013,19.6,집합,판매,개인,,,"80,000",26,2,2025,직거래,,1,49,일반상업,,11140,중구,,개인,충무로3가
1956,357.03,일반,제1종근린생활,법인,25.03.28,O,"732,000",21,2,2025,중개거래,서울 중구,,5*,중심상업,36.35,11140,중구,,개인,명동2가
2000,39.01,집합,숙박,법인,,,"48,000",20,2,2025,직거래,,,24-1,중심상업,,11140,중구,,개인,충무로1가
,622.64,집합,제1종근린생활,개인,,,"31,000",10,2,2025,중개거래,서울 중구,,217-97,일반상업,,11140,중구,지분,개인,신당동
,69.42,일반,제2종근린생활,법인,,,"67,450",26,2,2025,직거래,,,9*,일반상업,14.26,11140,중구,지분,개인,산림동
1956,357.03,일반,제1종근린생활,법인,25.02.27,O,"732,000",21,2,2025,중개거래,서울 중구,,5*,중심상업,19.09,11140,중구,,개인,명동2가
1978,2826.21,집합,업무,법인,,,"2,180,069",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,1891.7,집합,업무,법인,,,"1,459,211",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,교육연구,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,업무,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
1978,2768.96,집합,교육연구,법인,,,"2,135,908",26,2,2025,직거래,,,60-1,일반상업,,11140,중구,,법인,충무로3가
,3.77,집합,판매,개인,,,"1,000",21,2,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1994,4.61,집합,판매,법인,,,"3,000",5,2,2025,직거래,,,3-4,일반상업,,11140,중구,,개인,흥인동
1994,11.82,집합,판매,법인,,,"7,000",5,2,2025,직거래,,1,3-4,일반상업,,11140,중구,,개인,흥인동
1996,16.73,집합,업무,개인,,,"10,500",19,2,2025,직거래,,,213-8,일반상업,,11140,중구,,개인,신당동
2002,3.77,집합,판매,개인,,,"1,000",24,2,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
2002,3.77,집합,판매,개인,,,"1,000",24,2,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
,49.59,일반,제2종근린생활,개인,,,"22,900",10,2,2025,직거래,,,1**,일반상업,23.02,11140,중구,지분,개인,인현동2가
2002,3.77,집합,판매,개인,,,350,20,2,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
2002,3.77,집합,판매,개인,,,350,20,2,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1962,52.33,일반,제1종근린생활,법인,25.04.03,O,"310,000",20,2,2025,중개거래,서울 중구,,3**,준주거,105,11140,중구,,개인,신당동
2023,16.61,집합,숙박,개인,,,"25,600",21,2,2025,중개거래,서울 중구,8,43-1,일반상업,,11140,중구,,개인,필동1가
1999,3.96,집합,판매,법인,,,"18,000",20,2,2025,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
1999,3.96,집합,판매,법인,,,"18,000",20,2,2025,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
1999,3.96,집합,판매,법인,,,"18,000",20,2,2025,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
1999,3.96,집합,판매,법인,,,"18,000",20,2,2025,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
2006,3.98,집합,판매,개인,,,"8,700",19,2,2025,직거래,,,105,일반상업,,11140,중구,,개인,을지로7가
2002,3.77,집합,제2종근린생활,법인,,,450,17,2,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2021,126.16,일반,제1종근린생활,법인,,,"199,000",12,2,2025,중개거래,서울 강남구,,2**,제2종일반주거,70,11140,중구,,개인,신당동
1985,27.78,집합,업무,법인,,,"30,500",18,2,2025,중개거래,"서울 도봉구, 서울 종로구",13,75-95,일반상업,,11140,중구,,개인,서소문동
,71.39,집합,업무,개인,,,"46,000",14,2,2025,중개거래,서울 중구,21,1,일반상업,,11140,중구,,개인,장교동
2021,18423,일반,제1종근린생활,법인,,,"20,680,000",14,2,2025,직거래,,,1**,일반상업,1399.4,11140,중구,,법인,수표동
,69.42,일반,제2종근린생활,법인,,,"24,580",14,2,2025,직거래,,,9*,일반상업,5.08,11140,중구,지분,개인,산림동
1966,506.74,일반,제2종근린생활,법인,,,"810,000",4,2,2025,중개거래,서울 강남구,,2**,제3종일반주거,357,11140,중구,,법인,신당동
1996,6.06,집합,판매,법인,,,"1,800",12,2,2025,직거래,,,3-1,일반상업,,11140,중구,,개인,흥인동
1969,293.96,일반,제1종근린생활,법인,,,"630,000",10,2,2025,중개거래,서울 강남구,,1*,일반상업,150.1,11140,중구,,개인,북창동
2015,21.76,집합,숙박,개인,,,"10,570",10,2,2025,직거래,,3,1651,일반상업,,11140,중구,,개인,황학동
2015,16.7,집합,숙박,개인,,,"8,230",10,2,2025,직거래,,3,1651,일반상업,,11140,중구,,개인,황학동
2015,19,집합,숙박,개인,,,"9,300",10,2,2025,직거래,,3,1651,일반상업,,11140,중구,,개인,황학동
2015,22.48,집합,숙박,개인,,,"10,900",10,2,2025,직거래,,3,1651,일반상업,,11140,중구,,개인,황학동
2015,59.06,집합,제1종근린생활,개인,,,"4,300",10,2,2025,직거래,,,1651,일반상업,,11140,중구,,개인,황학동
2015,21.76,집합,숙박,개인,,,"8,770",10,2,2025,직거래,,2,1651,일반상업,,11140,중구,,개인,황학동
2015,16.7,집합,숙박,개인,,,"6,880",10,2,2025,직거래,,2,1651,일반상업,,11140,중구,,개인,황학동
2015,19,집합,숙박,개인,,,"7,810",10,2,2025,직거래,,2,1651,일반상업,,11140,중구,,개인,황학동
2015,22.48,집합,숙박,개인,,,"9,240",10,2,2025,직거래,,2,1651,일반상업,,11140,중구,,개인,황학동
2006,3.98,집합,판매,개인,,,"8,000",6,2,2025,직거래,,31,105,일반상업,,11140,중구,,개인,을지로7가
1959,3315.77,일반,제1종근린생활,법인,,,"2,500,000",6,2,2025,직거래,,,3*,일반상업,438.6,11140,중구,,법인,남창동
2002,3.77,집합,판매,법인,,,300,3,2,2025,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
1973,402.02,일반,제2종근린생활,법인,,,"306,000",5,2,2025,중개거래,서울 강남구,,2**,일반상업,83,11140,중구,,개인,신당동
2010,4.12,집합,판매,개인,,,"2,000",3,2,2025,직거래,,60,773,일반상업,,11140,중구,,개인,신당동
,20.66,일반,제2종근린생활,법인,,,"66,000",6,1,2025,직거래,,,1**,일반상업,29.1,11140,중구,,개인,인현동2가
1999,143.79,집합,제2종근린생활,법인,,,"65,000",27,1,2025,중개거래,서울 중구,3,842,제3종일반주거,,11140,중구,,개인,신당동
1999,111.24,집합,제2종근린생활,법인,,,"65,000",27,1,2025,중개거래,서울 중구,2,842,제3종일반주거,,11140,중구,,개인,신당동
1999,46.05,집합,제2종근린생활,법인,,,"30,000",27,1,2025,중개거래,서울 중구,,842,제3종일반주거,,11140,중구,,개인,신당동
1999,143.63,집합,제1종근린생활,법인,,,"100,000",27,1,2025,중개거래,서울 중구,,842,제3종일반주거,,11140,중구,,개인,신당동
1999,98.28,집합,제1종근린생활,법인,,,"90,000",27,1,2025,중개거래,서울 중구,1,842,제3종일반주거,,11140,중구,,개인,신당동
1999,160.35,집합,제2종근린생활,법인,,,"75,000",27,1,2025,중개거래,서울 중구,2,842,제3종일반주거,,11140,중구,,개인,신당동
1999,111.24,집합,제2종근린생활,법인,,,"45,000",27,1,2025,중개거래,서울 중구,3,842,제3종일반주거,,11140,중구,,개인,신당동
1999,111.24,집합,제2종근린생활,개인,25.08.28,O,"45,000",27,1,2025,중개거래,서울 중구,3,842,제3종일반주거,,11140,중구,,개인,신당동
1999,143.79,집합,제2종근린생활,개인,25.08.28,O,"65,000",27,1,2025,중개거래,서울 중구,3,842,제3종일반주거,,11140,중구,,개인,신당동
1999,111.24,집합,제2종근린생활,개인,25.08.28,O,"65,000",27,1,2025,중개거래,서울 중구,2,842,제3종일반주거,,11140,중구,,개인,신당동
1999,160.35,집합,제2종근린생활,개인,25.08.28,O,"75,000",27,1,2025,중개거래,서울 중구,2,842,제3종일반주거,,11140,중구,,개인,신당동
1999,98.28,집합,제1종근린생활,개인,25.08.28,O,"90,000",27,1,2025,중개거래,서울 중구,1,842,제3종일반주거,,11140,중구,,개인,신당동
1999,143.63,집합,제1종근린생활,개인,25.08.28,O,"100,000",27,1,2025,중개거래,서울 중구,,842,제3종일반주거,,11140,중구,,개인,신당동
1999,46.05,집합,제2종근린생활,개인,25.08.28,O,"30,000",27,1,2025,중개거래,서울 중구,,842,제3종일반주거,,11140,중구,,개인,신당동
,49.59,일반,제2종근린생활,개인,,,"22,900",27,1,2025,직거래,,,1**,일반상업,23.02,11140,중구,지분,개인,인현동2가
2007,168.78,집합,제2종근린생활,개인,,,"77,000",21,1,2025,중개거래,"서울 마포구, 서울 중구",,151,일반상업,,11140,중구,,개인,순화동
,49.66,일반,제1종근린생활,개인,,,"87,000",20,1,2025,중개거래,서울 중구,,*,일반상업,38.8,11140,중구,,개인,방산동
1959,143.24,일반,제2종근린생활,법인,,,"43,000",24,1,2025,직거래,,,1**,중심상업,14.31,11140,중구,지분,개인,산림동
2011,83.53,집합,업무,법인,,,"54,500",17,1,2025,직거래,,3,208,일반상업,,11140,중구,,법인,회현동1가
2011,51.03,집합,업무,법인,,,"33,000",17,1,2025,직거래,,3,208,일반상업,,11140,중구,,법인,회현동1가
1976,14.05,집합,판매,개인,,,"10,000",27,1,2025,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
,49.59,일반,제2종근린생활,개인,,,"19,600",18,1,2025,직거래,,,1**,일반상업,19.73,11140,중구,지분,개인,인현동2가
,231.12,일반,제2종근린생활,법인,,,"261,000",16,1,2025,중개거래,서울 중구,,8**,일반상업,128,11140,중구,,개인,황학동
1969,11.21,집합,판매,개인,,,"30,500",17,1,2025,중개거래,서울 중구,3,217-96,일반상업,,11140,중구,,개인,신당동
1976,14.05,집합,판매,개인,25.02.12,O,"10,000",27,1,2025,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
1976,14.05,집합,판매,개인,,,"10,000",10,1,2025,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
1976,14.05,집합,판매,개인,,,"10,000",10,1,2025,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
1999,1193.08,집합,교육연구,개인,25.08.06,O,"470,000",27,1,2025,중개거래,서울 중구,,842,제3종일반주거,,11140,중구,,개인,신당동
2008,80.28,집합,제1종근린생활,개인,,,"63,000",21,1,2025,중개거래,서울 중구,4,199-40,중심상업,,11140,중구,,개인,을지로2가
1985,27.78,집합,업무,개인,25.02.14,O,"30,500",23,1,2025,중개거래,"서울 도봉구, 서울 종로구",13,75-95,일반상업,,11140,중구,,개인,서소문동
2011,83.53,집합,업무,법인,25.02.14,O,"56,450",17,1,2025,직거래,,3,208,일반상업,,11140,중구,,법인,회현동1가
2011,51.03,집합,업무,법인,25.02.14,O,"34,200",17,1,2025,직거래,,3,208,일반상업,,11140,중구,,법인,회현동1가
2020,18.11,집합,숙박,개인,,,"28,200",24,1,2025,직거래,,,158,일반상업,,11140,중구,,개인,인현동1가
,322.3,일반,제2종근린생활,법인,,,"450,000",8,1,2025,중개거래,서울 강남구,,3*,일반상업,88.3,11140,중구,,개인,남대문로3가
2002,6.65,집합,판매,개인,,,500,24,1,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1980,4.86,집합,판매,개인,,,"10,000",23,1,2025,직거래,,,772,일반상업,,11140,중구,,개인,신당동
2002,16.84,집합,제2종근린생활,개인,,,"2,300",24,1,2025,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1980,4.86,집합,판매,개인,,,"32,500",15,1,2025,직거래,,,777,일반상업,,11140,중구,,개인,신당동
1989,2409.86,일반,제2종근린생활,개인,,,"14,288",5,1,2025,직거래,,,1**,제3종일반주거,11.07,11140,중구,지분,개인,신당동
1959,49.55,일반,제2종근린생활,법인,,,"14,000",10,1,2025,직거래,,,2**,일반상업,13.28,11140,중구,지분,개인,황학동
2023,22.69,집합,숙박,법인,,,"21,200",16,1,2025,직거래,,7,308,일반상업,,11140,중구,,개인,충무로4가
1968,425.65,일반,제1종근린생활,법인,,,"385,000",9,1,2025,중개거래,서울 강남구,,1**,일반상업,99.1,11140,중구,,개인,남대문로5가
2000,4.3,집합,판매,법인,,,"8,000",13,1,2025,직거래,,,24-1,중심상업,,11140,중구,,개인,충무로1가
2011,95.52,집합,업무,법인,,,"75,000",3,1,2025,중개거래,서울 서초구,2,208,일반상업,,11140,중구,,개인,회현동1가
1971,24.08,집합,판매,법인,,,"18,000",10,1,2025,중개거래,서울 서초구,,207-1,일반상업,,11140,중구,,개인,산림동
1986,10.7,집합,판매,개인,,,"3,000",10,1,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
1986,10.21,집합,판매,개인,,,"3,000",10,1,2025,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
2020,954.76,일반,제2종근린생활,법인,,,"1,800,000",7,1,2025,중개거래,서울 강남구,,9*,일반상업,380.9,11140,중구,,개인,다동
2007,42.63,집합,숙박,법인,,,"23,000",8,1,2025,중개거래,서울 중구,,151,일반상업,,11140,중구,,개인,순화동
2010,4.11,집합,판매,개인,,,"1,600",3,1,2025,중개거래,서울 중구,,773,일반상업,,11140,중구,,개인,신당동
1996,5.97,집합,판매,개인,,,"2,000",23,1,2025,중개거래,서울 중구,,213-8,일반상업,,11140,중구,,개인,신당동
1996,4.21,집합,판매,개인,,,"1,900",6,1,2025,중개거래,서울 중구,,213-8,일반상업,,11140,중구,,개인,신당동
,89.26,일반,제1종근린생활,법인,,,"113,346",30,12,2024,직거래,,,9*,준주거,59.5,11140,중구,,개인,회현동1가
2023,16.61,집합,숙박,개인,,,"28,368",30,12,2024,중개거래,"경기 시흥시, 서울 중구",13,43-1,일반상업,,11140,중구,,개인,필동1가
1985,900.2,일반,제2종근린생활,공공기관,,,"979,000",23,12,2024,중개거래,"서울 영등포구, 서울 은평구, 서울 중구",,2*,일반상업,232.1,11140,중구,,개인,초동
1970,680.34,일반,제1종근린생활,법인,25.04.03,O,"1,242,100",17,12,2024,중개거래,서울 중구,,3**,제3종일반주거,429,11140,중구,,개인,신당동
1999,3.96,집합,판매,개인,25.01.16,O,"4,500",18,12,2024,직거래,,,198-3,일반상업,,11140,중구,,개인,신당동
1976,15.34,집합,판매,개인,,,"6,500",30,12,2024,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
1976,15.34,집합,판매,개인,,,"6,500",30,12,2024,중개거래,서울 중구,,19-14,일반상업,,11140,중구,,개인,주교동
2000,5.04,집합,판매,개인,,,"4,000",23,12,2024,직거래,,,251-80,일반상업,,11140,중구,,개인,신당동
1955,49.58,일반,제2종근린생활,법인,,,"332,591",26,12,2024,직거래,,,1**,중심상업,35,11140,중구,,개인,저동1가
1976,15.44,집합,제1종근린생활,개인,,,"8,155",13,12,2024,직거래,,,19-1,일반상업,,11140,중구,,개인,주교동
1958,251.24,일반,제2종근린생활,개인,,,"112,236",16,12,2024,직거래,,,4*,일반상업,34.7,11140,중구,지분,개인,남창동
2023,16.44,집합,숙박,법인,,,"26,500",27,12,2024,중개거래,서울 중구,15,43-1,일반상업,,11140,중구,,개인,필동1가
2008,3.5,집합,판매,법인,,,"1,500",27,12,2024,직거래,,,18-21,일반상업,,11140,중구,,법인,을지로6가
,231.12,일반,제2종근린생활,개인,25.01.16,O,"261,000",6,12,2024,중개거래,서울 중구,,8**,일반상업,128,11140,중구,,개인,황학동
2005,21.65,집합,숙박,개인,,,"14,200",21,12,2024,중개거래,서울 중구,13,77-2,일반상업,,11140,중구,,개인,을지로5가
1965,139.11,일반,제2종근린생활,법인,,,"155,000",26,12,2024,중개거래,서울 서초구,,2**,제1종일반주거,134.5,11140,중구,,개인,남창동
1985,915.24,일반,숙박,법인,,,"850,000",6,12,2024,중개거래,"경기 부천시 소사구, 서울 종로구",,3**,일반상업,290.09,11140,중구,,개인,을지로3가
1985,27.78,집합,업무,개인,,,"30,000",5,12,2024,중개거래,"서울 도봉구, 서울 중구",16,75-95,일반상업,,11140,중구,,개인,서소문동
1989,21641.11,일반,업무,법인,,,"19,941,560",13,12,2024,직거래,,,4*,일반상업,2116.2,11140,중구,,법인,충무로3가
1986,8.66,집합,판매,개인,,,"1,000",19,12,2024,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
2017,751.11,일반,제2종근린생활,법인,,,"870,000",18,12,2024,중개거래,서울 강남구,,3**,준주거,183,11140,중구,,개인,신당동
2017,449.19,일반,제2종근린생활,개인,,,"410,000",5,12,2024,중개거래,서울 강남구,,*,제2종일반주거,188.1,11140,중구,,개인,필동3가
1969,471.02,일반,제2종근린생활,개인,,,"200,000",12,12,2024,중개거래,서울 중구,,1*,일반상업,77.6,11140,중구,,개인,인현동1가
2020,21.7,집합,제1종근린생활,개인,,,"40,120",4,12,2024,직거래,,1,145-1,일반상업,,11140,중구,,법인,오장동
2020,23.8,집합,제1종근린생활,개인,,,"40,718",4,12,2024,직거래,,1,145-1,일반상업,,11140,중구,,법인,오장동
2009,78.93,집합,제2종근린생활,법인,,,"35,700",2,12,2024,중개거래,서울 중구,,306,일반상업,,11140,중구,,법인,충무로4가
1997,24.48,집합,업무,개인,,,"10,000",9,12,2024,중개거래,서울 중구,8,206-3,일반상업,,11140,중구,,개인,오장동
1987,13.6,집합,판매,개인,,,700,9,12,2024,직거래,,,1,일반상업,,11140,중구,,개인,장교동
2023,16.44,집합,숙박,개인,,,"25,000",6,12,2024,직거래,,13,43-1,일반상업,,11140,중구,,개인,필동1가
2006,23.23,집합,숙박,개인,,,"12,000",9,12,2024,직거래,,,105,일반상업,,11140,중구,,개인,을지로7가
2023,22.69,집합,숙박,개인,,,"28,500",6,12,2024,직거래,,13,308,일반상업,,11140,중구,,개인,충무로4가
2008,10.49,집합,판매,개인,,,"5,000",3,12,2024,중개거래,서울 중구,11,2545,일반상업,,11140,중구,,개인,황학동
2013,180.93,집합,제1종근린생활,법인,,,"177,000",29,11,2024,중개거래,"경기 화성시, 서울 양천구",3,49,일반상업,,11140,중구,,법인,충무로3가
1984,16367.6,일반,업무,법인,,,"15,450,000",28,11,2024,직거래,,,*,일반상업,1887.4,11140,중구,,법인,회현동3가
,64.7,일반,제1종근린생활,법인,,,"57,000",30,11,2024,중개거래,서울 중구,,4*,제1종일반주거,33.4,11140,중구,,개인,남산동2가
2006,5.6,집합,제2종근린생활,개인,,,"17,500",25,11,2024,직거래,,,193-2,일반상업,,11140,중구,,개인,신당동
